CustID,State,Age,Plan,MonthlyRecharge,DataGB,CallsMin,SMS,Churn
3050,Punjab,51,Postpaid,889.81,12.76,714,262,No
3051,Arunachal Pradesh,22,Prepaid,618.22,28.01,817,320,Yes
3052,Karnataka,39,Prepaid,1102.95,24.63,776,50,No
3053,Karnataka,31,Postpaid,1602.95,36.84,971,371,Yes
3054,Sikkim,41,Postpaid,747.86,68.47,483,328,Yes
3055,Manipur,41,Postpaid,502.78,29.17,863,59,Yes
3056,Madhya Pradesh,34,Postpaid,665.32,66.16,63,191,Yes
3057,Mizoram,29,Postpaid,1495.87,66.97,141,4,No
3058,Odisha,70,Prepaid,1235.8,93.18,633,232,Yes
3059,West Bengal,24,Prepaid,1212.04,82.57,174,242,Yes
3060,Uttarakhand,54,Postpaid,915.72,3.32,70,141,No
3061,Maharashtra,38,Postpaid,1481.25,26.1,431,296,Yes
3062,Madhya Pradesh,23,Prepaid,1925.83,12.55,301,492,Yes
3063,Jharkhand,34,Prepaid,1363.48,91.22,518,253,Yes
3064,Tamil Nadu,48,Postpaid,859.05,49.12,339,371,No
3065,Jharkhand,20,Prepaid,1357.61,38.25,428,176,Yes
3066,Andhra Pradesh,42,Postpaid,812.63,79.32,67,205,Yes
3067,Telangana,54,Postpaid,702.18,56.13,374,304,Yes
3068,West Bengal,26,Postpaid,768.21,43.51,955,397,Yes
3069,Chhattisgarh,47,Postpaid,267.21,29.41,786,233,Yes
3070,Uttar Pradesh,43,Postpaid,996.19,48.09,924,306,No
3071,Mizoram,46,Prepaid,1828.67,80.35,425,81,Yes
3072,Uttar Pradesh,23,Postpaid,1005.46,18.35,78,432,No
3073,Nagaland,58,Postpaid,1828.1,81.95,776,312,No
3074,Odisha,67,Prepaid,1177.44,20.76,735,175,No
3075,Tripura,52,Postpaid,102.25,94.38,777,245,No
3076,Andhra Pradesh,48,Prepaid,1106.75,77.27,986,98,Yes
3077,Karnataka,57,Prepaid,542.69,62.32,959,460,Yes
3078,Chhattisgarh,57,Postpaid,1891.56,21.24,574,384,Yes
3079,Haryana,38,Postpaid,497.24,92.7,290,415,Yes
3080,Kerala,37,Prepaid,954.77,58.4,408,281,Yes
3081,Jharkhand,66,Prepaid,79.59,11.27,246,325,No
3082,Arunachal Pradesh,26,Prepaid,221.01,70.7,479,187,No
3083,Telangana,46,Postpaid,481.31,51.65,856,156,No
3084,Chhattisgarh,61,Prepaid,622.88,99.05,734,30,No
3085,Madhya Pradesh,37,Postpaid,250.54,17.39,417,132,No
3086,Meghalaya,70,Postpaid,1341.46,55.62,211,315,No
3087,Nagaland,35,Postpaid,476.68,27.07,942,305,Yes
3088,Mizoram,49,Postpaid,1184.08,67.55,241,345,No
3089,Meghalaya,64,Postpaid,1862.4,25.78,57,304,Yes
3090,Rajasthan,37,Prepaid,1065.1,94.14,712,278,No
3091,Bihar,56,Prepaid,1212.24,70.81,842,243,No
3092,Mizoram,59,Postpaid,1689.3,78.91,100,236,No
3093,Mizoram,34,Prepaid,1344.29,78.57,742,1,Yes
3094,Assam,31,Postpaid,271.58,40.72,689,28,Yes
3095,Nagaland,28,Postpaid,1793.62,44.09,219,67,Yes
3096,West Bengal,29,Prepaid,876.53,7.06,511,1,Yes
3097,Mizoram,39,Prepaid,724.51,91.86,276,8,No
3098,Madhya Pradesh,58,Prepaid,1170.53,10.24,130,54,No
3099,Mizoram,39,Postpaid,390.98,63.14,313,363,No
3100,Uttar Pradesh,57,Postpaid,1537.93,96.18,302,443,Yes
3101,Uttar Pradesh,53,Postpaid,1008.3,4.11,978,298,Yes
3102,Arunachal Pradesh,66,Prepaid,1018.31,31.91,393,302,No
3103,Telangana,52,Prepaid,1170.48,74.89,122,257,No
3104,Uttar Pradesh,51,Postpaid,800.41,98.64,344,93,No
3105,Sikkim,31,Prepaid,564.13,90.81,288,231,Yes
3106,Haryana,50,Prepaid,1900.97,26.71,204,353,No
3107,Bihar,59,Postpaid,405.42,49.01,171,266,No
3108,Goa,61,Prepaid,1818.34,56.8,216,307,Yes
3109,Mizoram,69,Prepaid,1143.36,75.21,869,171,Yes
3110,Assam,60,Prepaid,1087.66,80.18,345,116,No
3111,Uttar Pradesh,19,Prepaid,958.46,13.68,71,164,No
3112,Maharashtra,23,Postpaid,1545.96,29.05,526,171,No
3113,Rajasthan,70,Postpaid,1877.94,71.49,999,117,Yes
3114,Mizoram,22,Postpaid,1070.96,13.83,808,196,No
3115,Goa,70,Prepaid,208.18,63.63,745,368,No
3116,Jharkhand,49,Prepaid,1006.05,33.1,346,2,No
3117,Rajasthan,39,Postpaid,1387.22,56.06,698,287,No
3118,Mizoram,49,Postpaid,1421.19,1.42,354,360,No
3119,Uttar Pradesh,19,Postpaid,1170.62,86.06,868,172,Yes
3120,Tamil Nadu,36,Prepaid,1664.36,91,926,415,Yes
3121,Sikkim,67,Postpaid,1274,78.56,666,25,Yes
3122,Goa,41,Prepaid,1351.66,29.47,523,232,No
3123,Uttarakhand,18,Postpaid,867.88,69.21,662,395,No
3124,Andhra Pradesh,24,Prepaid,205.43,53.33,959,62,No
3125,Goa,46,Prepaid,1033.27,51.05,673,205,Yes
3126,Telangana,46,Prepaid,551,36.67,560,2,Yes
3127,Madhya Pradesh,24,Prepaid,200.68,29.77,708,482,No
3128,Madhya Pradesh,25,Prepaid,607.33,50.46,505,95,No
3129,Madhya Pradesh,57,Prepaid,1198.03,61.96,336,218,Yes
3130,Haryana,20,Prepaid,934.67,75.32,344,91,Yes
3131,Rajasthan,18,Prepaid,1803.87,95.31,929,217,Yes
3132,Punjab,40,Postpaid,375.72,1.03,151,432,Yes
3133,Maharashtra,53,Prepaid,1483.7,31.28,175,237,No
3134,Kerala,41,Prepaid,1909.09,70.63,437,311,Yes
3135,Goa,22,Prepaid,1211.4,52.68,779,496,Yes
3136,Punjab,59,Prepaid,1617.78,87.02,749,260,Yes
3137,Sikkim,58,Prepaid,135,30.02,172,448,Yes
3138,Tamil Nadu,27,Postpaid,272.89,43.36,52,215,No
3139,Chhattisgarh,55,Postpaid,1955.65,46.29,838,378,No
3140,Jharkhand,44,Prepaid,1914.86,62.7,230,13,No
3141,Nagaland,55,Prepaid,1632.06,56.18,560,243,Yes
3142,Arunachal Pradesh,32,Prepaid,409.4,45.85,442,312,No
3143,Telangana,34,Postpaid,1973.99,54.81,791,19,Yes
3144,Arunachal Pradesh,28,Prepaid,1931.58,3.33,893,157,Yes
3145,Jharkhand,38,Postpaid,1876.85,87.53,134,390,No
3146,Bihar,65,Postpaid,129.54,78.82,137,208,No
3147,Rajasthan,30,Prepaid,947.6,71.73,348,5,Yes
3148,Mizoram,18,Postpaid,1246.09,87.81,541,408,No
3149,Madhya Pradesh,51,Postpaid,842.82,74.12,704,236,No
3150,Punjab,39,Prepaid,877.05,43.61,156,333,No
3151,Gujarat,56,Prepaid,558.65,51.2,578,482,No
3152,Andhra Pradesh,27,Prepaid,210.23,24.34,184,496,No
3153,Rajasthan,61,Postpaid,70.8,16.03,104,365,Yes
3154,Tamil Nadu,58,Postpaid,1349.91,47.7,613,235,No
3155,Arunachal Pradesh,25,Postpaid,545.59,29.52,305,436,No
3156,Tamil Nadu,56,Postpaid,320.08,81.71,691,452,No
3157,Himachal Pradesh,56,Prepaid,765.49,10.81,629,224,Yes
3158,Gujarat,43,Postpaid,1505.71,20.72,632,67,Yes
3159,Gujarat,23,Postpaid,918.66,29.58,392,467,No
3160,Andhra Pradesh,69,Prepaid,937.01,51.98,696,274,No
3161,Uttarakhand,54,Prepaid,577.82,97.21,380,365,Yes
3162,Gujarat,26,Prepaid,312.69,75.72,548,320,Yes
3163,Telangana,26,Postpaid,970.87,27.61,214,267,No
3164,Uttarakhand,49,Postpaid,289.07,10.9,513,483,Yes
3165,Odisha,54,Prepaid,663.88,45.3,940,434,No
3166,Goa,19,Postpaid,1949.17,94.29,933,259,Yes
3167,Arunachal Pradesh,47,Postpaid,991.13,27.71,271,77,No
3168,Manipur,42,Prepaid,1047.61,84.6,189,243,No
3169,Odisha,21,Postpaid,756.46,2.14,113,295,No
3170,Rajasthan,56,Postpaid,440.54,29.43,577,314,Yes
3171,Jharkhand,61,Prepaid,50.65,23.46,803,146,Yes
3172,Himachal Pradesh,40,Prepaid,1731.37,92.42,119,392,Yes
3173,Jharkhand,62,Prepaid,1623.25,65.93,307,217,No
3174,Mizoram,19,Prepaid,1043.99,11,651,46,Yes
3175,Tripura,68,Postpaid,1549.21,38.02,336,429,No
3176,Assam,23,Postpaid,363.13,8.78,214,298,Yes
3177,Himachal Pradesh,56,Prepaid,1423.96,20.71,840,160,Yes
3178,Gujarat,29,Postpaid,658.62,71.17,553,45,No
3179,Bihar,55,Postpaid,750.82,6.28,894,208,Yes
3180,Chhattisgarh,57,Postpaid,681.75,88.32,451,169,Yes
3181,Meghalaya,62,Prepaid,1071.41,41.96,205,192,Yes
3182,Uttarakhand,37,Prepaid,644.98,71.84,203,370,Yes
3183,Goa,63,Prepaid,1377.5,64.73,57,32,No
3184,Punjab,63,Postpaid,1571.5,6.01,776,241,Yes
3185,Bihar,51,Prepaid,329.47,42.75,366,234,Yes
3186,Chhattisgarh,56,Prepaid,1050.27,73.51,344,221,Yes
3187,Meghalaya,29,Postpaid,875.31,3.49,388,400,Yes
3188,Madhya Pradesh,62,Prepaid,190.88,13.8,381,28,Yes
3189,Meghalaya,68,Prepaid,971.01,46.32,404,316,Yes
3190,Kerala,50,Postpaid,1315.98,67.47,559,471,Yes
3191,Tripura,18,Prepaid,254.03,34.18,360,244,No
3192,Telangana,66,Postpaid,1023.47,63.95,563,85,Yes
3193,Gujarat,39,Postpaid,760.95,1.89,102,355,Yes
3194,Uttar Pradesh,55,Postpaid,681.1,33.41,951,267,Yes
3195,Manipur,46,Postpaid,395.94,41.33,756,122,Yes
3196,Arunachal Pradesh,23,Postpaid,1406.1,7.98,141,262,No
3197,Mizoram,44,Postpaid,505.9,37.63,975,460,No
3198,Odisha,34,Postpaid,643.9,95.35,641,109,No
3199,Rajasthan,41,Prepaid,1038.74,68.9,137,273,Yes
3200,Rajasthan,21,Postpaid,823.88,60.27,845,339,No
3201,Odisha,34,Postpaid,1582,31.75,285,333,Yes
3202,Telangana,41,Prepaid,1057.31,97.56,658,0,Yes
3203,Maharashtra,42,Postpaid,60.56,13.36,370,427,Yes
3204,Himachal Pradesh,48,Prepaid,1631.38,53.28,761,59,No
3205,Arunachal Pradesh,66,Prepaid,1680.96,77.18,390,403,No
3206,Tripura,64,Prepaid,541.71,13.1,987,217,No
3207,West Bengal,55,Prepaid,1178.56,68.64,173,30,Yes
3208,Haryana,48,Postpaid,1312.33,95.32,362,273,No
3209,Punjab,25,Postpaid,760.25,90.67,60,9,Yes
3210,Madhya Pradesh,47,Postpaid,663.66,54.68,381,91,Yes
3211,Meghalaya,27,Postpaid,1224.84,78.17,743,366,Yes
3212,Tripura,61,Postpaid,899.26,7.59,875,305,Yes
3213,Rajasthan,27,Prepaid,980.83,54.01,702,485,Yes
3214,Karnataka,32,Prepaid,383.81,45.69,136,240,Yes
3215,Meghalaya,36,Postpaid,520.96,82.38,531,173,No
3216,Bihar,39,Prepaid,317.49,47.9,816,416,No
3217,Rajasthan,27,Prepaid,828.27,3.18,718,341,No
3218,Nagaland,34,Prepaid,1771.88,46.62,428,422,No
3219,Maharashtra,57,Prepaid,1610.82,49.6,695,311,Yes
3220,Tripura,44,Prepaid,1489.31,99.64,787,287,No
3221,Meghalaya,22,Postpaid,321.16,70.15,758,296,No
3222,Punjab,62,Prepaid,1370.12,49.14,607,337,Yes
3223,Himachal Pradesh,58,Postpaid,1157.4,43.55,429,134,No
3224,Meghalaya,34,Prepaid,1965.05,78.49,107,95,Yes
3225,Madhya Pradesh,40,Prepaid,611.78,48.69,295,414,No
3226,Chhattisgarh,46,Postpaid,774.15,39.83,554,348,Yes
3227,Assam,18,Prepaid,777.87,12.47,740,129,Yes
3228,Punjab,25,Postpaid,1267.34,76,325,239,No
3229,Himachal Pradesh,26,Postpaid,500.67,25.57,668,176,No
3230,Kerala,25,Postpaid,101.27,65.76,853,30,Yes
3231,Uttarakhand,33,Postpaid,1103.96,51.47,443,168,Yes
3232,Punjab,51,Prepaid,1468.91,69.74,765,398,Yes
3233,Maharashtra,23,Postpaid,67.71,64.78,108,265,Yes
3234,Meghalaya,63,Postpaid,1149.63,38.69,463,360,No
3235,Madhya Pradesh,33,Postpaid,960.86,79.16,794,409,Yes
3236,Tamil Nadu,38,Prepaid,957.73,61.41,809,251,No
3237,Tripura,67,Prepaid,649.67,23.25,110,411,No
3238,Nagaland,63,Postpaid,1106.91,62.54,326,218,No
3239,Jharkhand,56,Postpaid,779.8,50.4,323,241,Yes
3240,Chhattisgarh,59,Prepaid,966.9,96.8,209,12,Yes
3241,Assam,23,Prepaid,1465.99,42.28,97,442,Yes
3242,Goa,39,Prepaid,1277.03,68.66,719,55,Yes
3243,Uttarakhand,23,Postpaid,829.45,76.26,930,189,Yes
3244,Chhattisgarh,23,Postpaid,706.27,45.17,800,231,Yes
3245,Odisha,68,Prepaid,1427.8,17.29,322,68,Yes
3246,Arunachal Pradesh,49,Postpaid,1251.1,95.66,624,302,Yes
3247,Telangana,36,Postpaid,611.07,43.82,435,223,Yes
3248,Chhattisgarh,60,Postpaid,178.2,17.19,76,30,No
3249,Assam,42,Prepaid,1437.79,21.93,639,128,Yes
3250,Arunachal Pradesh,34,Prepaid,351.82,9.99,578,50,No
3251,Madhya Pradesh,39,Postpaid,1414.03,49.39,834,38,Yes
3252,Tamil Nadu,38,Prepaid,511.61,33.72,648,399,No
3253,Tripura,42,Prepaid,842.49,24.86,190,290,No
3254,Andhra Pradesh,54,Prepaid,1647.36,65.99,409,118,Yes
3255,West Bengal,44,Postpaid,823.85,25.18,624,130,No
3256,Punjab,40,Postpaid,1418.16,99.71,708,37,Yes
3257,Gujarat,24,Prepaid,1295.31,31.92,905,67,No
3258,Uttarakhand,28,Postpaid,1559.34,31.92,350,126,No
3259,Karnataka,63,Postpaid,1600.18,16.9,281,82,Yes
3260,Kerala,18,Postpaid,1711.76,37.21,210,393,No
3261,Kerala,44,Prepaid,1319.13,52.92,808,215,Yes
3262,Nagaland,68,Prepaid,1427.98,85.27,345,182,Yes
3263,Meghalaya,52,Postpaid,1535.2,91.7,694,396,No
3264,Meghalaya,46,Prepaid,1635.99,26.91,607,194,Yes
3265,West Bengal,24,Postpaid,1235.15,59.41,602,34,Yes
3266,Nagaland,20,Postpaid,726.87,7.08,354,5,No
3267,Karnataka,18,Postpaid,139.35,21.96,788,133,Yes
3268,Sikkim,37,Prepaid,295.12,81.46,205,93,No
3269,Tamil Nadu,20,Postpaid,830.11,78.01,221,24,No
3270,Haryana,36,Prepaid,1264.69,28.37,402,465,Yes
3271,Karnataka,30,Prepaid,1544.79,61.38,873,371,Yes
3272,Gujarat,46,Prepaid,1855.69,65.21,369,115,No
3273,Assam,40,Postpaid,1459.04,63.75,595,487,No
3274,Tripura,22,Postpaid,789.65,77.55,700,190,Yes
3275,Uttarakhand,59,Prepaid,288.32,97.1,951,315,Yes
3276,Karnataka,39,Postpaid,1414.7,75.09,158,266,No
3277,Karnataka,56,Postpaid,843.77,59.73,807,416,Yes
3278,Himachal Pradesh,30,Postpaid,943.25,79.9,568,85,Yes
3279,Tripura,48,Prepaid,1789.12,56.47,996,180,No
3280,Nagaland,25,Prepaid,856.77,72.33,434,271,Yes
3281,Himachal Pradesh,31,Prepaid,1716.12,95.36,884,232,No
3282,Madhya Pradesh,40,Postpaid,1734.31,91.51,530,31,No
3283,Himachal Pradesh,44,Postpaid,1884.19,28.64,876,414,Yes
3284,Madhya Pradesh,67,Prepaid,1679.89,8.63,505,274,No
3285,Uttar Pradesh,35,Prepaid,1859.5,26.56,304,188,No
3286,Nagaland,30,Prepaid,917.64,40.67,238,148,Yes
3287,Meghalaya,60,Postpaid,1008.5,40.79,424,199,No
3288,Telangana,36,Postpaid,1684.41,23.2,519,251,No
3289,Gujarat,35,Postpaid,1603.41,43.73,985,270,Yes
3290,Meghalaya,54,Postpaid,143.92,26.71,822,59,No
3291,Madhya Pradesh,35,Postpaid,1413.09,45.17,230,279,No
3292,Himachal Pradesh,46,Postpaid,658.96,87.09,750,337,Yes
3293,Manipur,22,Postpaid,1239.74,66.19,279,36,Yes
3294,Rajasthan,58,Postpaid,1734.73,38.04,581,293,Yes
3295,Jharkhand,22,Prepaid,93.16,21.3,836,5,No
3296,Gujarat,64,Postpaid,297.88,62.43,931,367,No
3297,Madhya Pradesh,70,Prepaid,841.51,1.63,539,193,No
3298,Andhra Pradesh,18,Prepaid,612.3,94.63,771,178,Yes
3299,Madhya Pradesh,65,Prepaid,1876.61,1.16,760,212,No
3300,Uttar Pradesh,33,Prepaid,799.07,47.46,993,446,Yes
3301,Rajasthan,28,Prepaid,1445.15,50.3,92,288,Yes
3302,Karnataka,49,Postpaid,1029.68,10.51,767,0,Yes
3303,Bihar,25,Postpaid,764.46,42.18,971,3,Yes
3304,Meghalaya,23,Postpaid,1090.89,92.39,848,349,Yes
3305,Nagaland,46,Postpaid,1616.53,1.98,726,373,Yes
3306,Maharashtra,39,Prepaid,1682.32,89.23,804,235,No
3307,Meghalaya,19,Postpaid,1008.85,6.76,506,405,No
3308,Tamil Nadu,34,Prepaid,1955.37,63.74,316,75,No
3309,Uttarakhand,26,Prepaid,67.92,33.53,299,440,No
3310,Gujarat,58,Prepaid,1460.41,10.82,640,155,Yes
3311,Karnataka,54,Postpaid,1522.41,92.22,119,431,No
3312,Assam,62,Postpaid,1840,19.94,438,383,Yes
3313,Tripura,19,Prepaid,1190.89,37.45,570,343,No
3314,Tamil Nadu,62,Postpaid,1669.42,48.87,988,426,Yes
3315,Nagaland,27,Postpaid,1433.02,16.11,939,217,Yes
3316,Tripura,46,Prepaid,651.18,45.52,644,304,No
3317,Madhya Pradesh,49,Prepaid,1391.32,73.77,525,68,Yes
3318,Punjab,50,Prepaid,945.74,60.93,690,10,No
3319,West Bengal,36,Prepaid,98.19,80.09,268,26,Yes
3320,Karnataka,35,Postpaid,1283.83,5.53,648,242,No
3321,Tripura,18,Postpaid,704.48,1.4,326,88,Yes
3322,Maharashtra,20,Postpaid,569.21,77.43,172,182,Yes
3323,Mizoram,49,Prepaid,408.35,44.77,195,62,Yes
3324,Karnataka,21,Prepaid,286.01,17.86,186,398,No
3325,Maharashtra,47,Postpaid,135.18,11.79,965,384,No
3326,Meghalaya,51,Postpaid,1412.38,82.53,105,459,Yes
3327,West Bengal,18,Prepaid,1284.88,86.98,173,94,Yes
3328,Madhya Pradesh,59,Postpaid,769.17,71.52,909,299,No
3329,Bihar,43,Prepaid,238.93,25.3,638,328,Yes
3330,Kerala,27,Postpaid,865.76,87.54,133,426,Yes
3331,Himachal Pradesh,19,Postpaid,1244.65,12.4,411,365,No
3332,Goa,46,Postpaid,669.28,40.61,632,157,Yes
3333,Haryana,37,Postpaid,1286.81,14.25,912,358,Yes
3334,Telangana,57,Postpaid,843.16,57.7,73,418,Yes
3335,Assam,22,Postpaid,980.67,13.22,369,63,No
3336,Tripura,20,Postpaid,421.18,5.17,453,350,Yes
3337,Rajasthan,25,Prepaid,1539.57,15.53,351,52,No
3338,Tripura,61,Prepaid,861.27,60.06,391,55,Yes
3339,Tamil Nadu,45,Postpaid,1381.92,26.05,549,202,Yes
3340,Andhra Pradesh,61,Postpaid,1756.29,33.32,1000,314,Yes
3341,Bihar,52,Prepaid,750.14,31.09,380,420,Yes
3342,Haryana,21,Postpaid,1843.9,76.14,226,369,Yes
3343,Maharashtra,40,Postpaid,88.95,11.47,550,86,Yes
3344,Maharashtra,28,Postpaid,1200.86,49.11,185,168,No
3345,Telangana,23,Prepaid,458.61,29.04,115,340,Yes
3346,Manipur,31,Prepaid,78.52,31.84,962,474,No
3347,Andhra Pradesh,38,Prepaid,1018.21,56.21,662,94,Yes
3348,Maharashtra,56,Postpaid,1162.19,13.64,323,264,No
3349,Gujarat,46,Prepaid,1136,65.84,100,410,Yes
3350,Chhattisgarh,24,Postpaid,137.31,12.8,104,236,No
3351,Chhattisgarh,37,Postpaid,1320.97,88.58,512,33,No
3352,West Bengal,65,Prepaid,1330.36,40.54,867,107,No
3353,Himachal Pradesh,49,Prepaid,1475.24,29,105,246,Yes
3354,Tripura,46,Postpaid,1570.32,61.08,663,308,No
3355,Manipur,44,Postpaid,458.51,2.55,812,12,No
3356,Bihar,41,Postpaid,1690.42,55.37,659,301,No
3357,Jharkhand,63,Postpaid,659.19,57.09,744,169,No
3358,Madhya Pradesh,48,Prepaid,1361.69,12.54,73,218,Yes
3359,Karnataka,41,Prepaid,376.56,49.98,657,408,No
3360,Andhra Pradesh,44,Prepaid,537.94,43.55,328,31,No
3361,Assam,60,Prepaid,1419.75,77.62,416,192,Yes
3362,Rajasthan,43,Postpaid,1848.38,91.96,545,470,Yes
3363,Goa,62,Postpaid,801.82,76.71,180,392,No
3364,Kerala,63,Prepaid,1401.53,6.72,115,429,No
3365,Uttar Pradesh,30,Prepaid,1736.51,23.86,585,323,Yes
3366,Maharashtra,39,Prepaid,137.65,7.31,891,150,Yes
3367,Karnataka,58,Postpaid,1448.94,55.8,854,149,No
3368,Odisha,62,Postpaid,1865.97,85.69,578,224,No
3369,Punjab,29,Postpaid,549.35,82.42,676,0,No
3370,Tamil Nadu,48,Prepaid,1738.14,52.67,746,382,Yes
3371,Goa,34,Prepaid,827.58,85.98,226,213,No
3372,Madhya Pradesh,40,Prepaid,1449.51,29.67,672,34,Yes
3373,Sikkim,63,Prepaid,162.26,10.75,656,130,No
3374,Uttar Pradesh,59,Postpaid,920.2,22.16,436,73,No
3375,Arunachal Pradesh,25,Postpaid,1759.81,77.96,519,103,No
3376,Manipur,69,Prepaid,805.73,52.87,750,77,Yes
3377,Tripura,47,Postpaid,662.57,22.05,245,172,No
3378,Tripura,62,Postpaid,376.9,70.61,616,112,No
3379,Himachal Pradesh,40,Prepaid,1239.76,93.21,505,314,No
3380,Nagaland,46,Postpaid,1241.72,69.97,550,120,Yes
3381,Mizoram,66,Postpaid,369.94,21.8,806,336,Yes
3382,Chhattisgarh,36,Postpaid,885.06,68.51,70,189,No
3383,Chhattisgarh,26,Postpaid,951.66,74.7,521,483,No
3384,Nagaland,28,Prepaid,1046.88,73.84,490,92,Yes
3385,Punjab,36,Prepaid,1334.08,42.57,786,464,Yes
3386,Goa,65,Prepaid,1236.58,27.09,202,113,Yes
3387,Uttarakhand,23,Prepaid,1280.27,26.32,820,491,No
3388,Jharkhand,69,Postpaid,1792.84,18.8,332,124,No
3389,Chhattisgarh,35,Postpaid,364.36,34.7,880,296,Yes
3390,Himachal Pradesh,19,Postpaid,1454.51,58.42,283,316,Yes
3391,Jharkhand,58,Postpaid,578.28,98.5,103,262,No
3392,Sikkim,32,Prepaid,834.92,18.75,888,131,Yes
3393,Sikkim,27,Prepaid,963.52,14.27,453,382,Yes
3394,Mizoram,52,Postpaid,699.89,81.93,822,406,Yes
3395,Tripura,28,Postpaid,1948.85,54.44,655,315,No
3396,Sikkim,18,Postpaid,1872.91,74.39,452,450,No
3397,Rajasthan,65,Postpaid,1574.39,57.26,474,60,Yes
3398,Gujarat,25,Postpaid,1661.32,27.35,879,312,No
3399,Punjab,56,Postpaid,1002.24,36.01,712,150,Yes
3400,West Bengal,58,Postpaid,891.4,18.67,685,175,Yes
3401,Rajasthan,66,Prepaid,1904.7,37.07,528,491,Yes
3402,Nagaland,66,Postpaid,490.47,95.96,493,47,No
3403,Tripura,18,Prepaid,631.76,76.36,246,419,No
3404,Andhra Pradesh,24,Prepaid,585.22,83.41,229,402,Yes
3405,Tamil Nadu,38,Postpaid,838.56,13.56,64,296,Yes
3406,Manipur,66,Postpaid,1204.9,54.99,271,197,No
3407,Manipur,58,Postpaid,879.22,40.92,676,244,No
3408,Rajasthan,42,Prepaid,1773.76,78.55,563,339,Yes
3409,Sikkim,54,Prepaid,1076.56,53.84,480,438,No
3410,Punjab,62,Prepaid,783.14,97.8,175,481,Yes
3411,Karnataka,20,Postpaid,1583.61,83.96,258,319,No
3412,Punjab,62,Prepaid,719,23.28,604,478,Yes
3413,Telangana,27,Postpaid,956.98,43.47,79,120,No
3414,Chhattisgarh,21,Prepaid,792.32,2.33,799,135,Yes
3415,Assam,48,Postpaid,983.17,93.55,503,222,Yes
3416,Gujarat,63,Prepaid,1617.62,10.67,991,337,Yes
3417,Assam,68,Postpaid,378.35,85.9,586,14,No
3418,Odisha,35,Prepaid,1707.74,46.43,55,151,No
3419,Uttar Pradesh,46,Postpaid,141.69,55,699,458,No
3420,Maharashtra,62,Postpaid,1100.12,77.16,709,167,No
3421,Odisha,40,Postpaid,714.57,44.14,239,295,No
3422,Karnataka,50,Prepaid,1910.85,9.7,438,392,No
3423,West Bengal,29,Prepaid,66.58,16.62,953,103,No
3424,Gujarat,37,Prepaid,1642.97,15.88,133,407,No
3425,Kerala,44,Prepaid,461.57,74.44,230,473,No
3426,Goa,29,Prepaid,1167.38,46.47,146,61,No
3427,Mizoram,55,Prepaid,874.19,96.83,862,318,Yes
3428,Uttarakhand,24,Prepaid,1606.77,67.33,158,295,No
3429,Haryana,55,Prepaid,1112.9,8.08,137,212,Yes
3430,Chhattisgarh,31,Prepaid,1776.89,80.07,805,1,Yes
3431,Kerala,46,Postpaid,1927.66,12.74,693,265,No
3432,Nagaland,37,Prepaid,497.27,39.31,290,428,Yes
3433,West Bengal,48,Postpaid,1264.59,79.4,847,169,Yes
3434,Kerala,22,Postpaid,114.68,47.72,511,163,Yes
3435,Uttarakhand,32,Prepaid,869.89,89.1,183,36,No
3436,Odisha,38,Prepaid,103.92,49.29,909,232,No
3437,Gujarat,40,Prepaid,1988.34,66.01,785,83,Yes
3438,Assam,67,Postpaid,227.34,32.06,355,192,Yes
3439,Karnataka,62,Prepaid,500.95,85.42,370,310,Yes
3440,Tamil Nadu,64,Postpaid,1953.51,49.19,823,255,No
3441,West Bengal,50,Prepaid,159.15,98.37,881,79,Yes
3442,Kerala,29,Postpaid,1727.03,86.4,213,341,No
3443,Bihar,20,Prepaid,566.79,31.23,687,64,No
3444,West Bengal,52,Prepaid,218.01,73.25,597,470,No
3445,Madhya Pradesh,23,Postpaid,164.36,67.51,90,445,No
3446,Karnataka,21,Prepaid,1450.68,75.3,398,217,No
3447,Uttar Pradesh,54,Postpaid,900.74,54.18,218,130,No
3448,Arunachal Pradesh,30,Prepaid,178.35,54.93,138,347,Yes
3449,Punjab,36,Prepaid,976.95,31.02,163,359,Yes
3450,Maharashtra,41,Prepaid,1207.59,30.39,674,430,No
3451,Karnataka,65,Prepaid,1088.86,41.14,593,14,No
3452,Odisha,22,Postpaid,201.96,95.5,505,27,Yes
3453,Goa,19,Prepaid,116.12,8.24,605,458,Yes
3454,Tamil Nadu,53,Postpaid,969.54,74.84,496,412,Yes
3455,Himachal Pradesh,63,Prepaid,299.7,14.43,306,46,Yes
3456,Karnataka,52,Postpaid,1812.66,31.65,523,62,Yes
3457,Gujarat,34,Postpaid,1651.64,58.24,396,370,No
3458,Punjab,18,Postpaid,1305.92,25.22,462,283,No
3459,Gujarat,59,Prepaid,1334.08,12.3,935,389,No
3460,Bihar,66,Postpaid,86.24,87.92,121,427,Yes
3461,Odisha,21,Postpaid,1778.93,70.31,456,407,No
3462,Kerala,27,Postpaid,386.78,7.28,492,46,No
3463,Odisha,46,Prepaid,1578.22,72.53,946,5,Yes
3464,Meghalaya,50,Postpaid,1190.56,5.73,445,395,No
3465,Tripura,39,Prepaid,964.44,8.55,383,418,No
3466,Gujarat,36,Prepaid,1838.11,48.48,797,137,No
3467,West Bengal,67,Prepaid,971.01,78.45,820,442,Yes
3468,Kerala,57,Prepaid,1940.03,1.36,775,461,No
