UserId,EducationLevel,Occupation
YBI12454,Graduate,Management
YBI12455,High School,Professional
YBI12456,High School,Professional
YBI12457,High School,Professional
YBI12458,High School,Professional
YBI12459,High School,Professional
YBI12460,High School,Professional
YBI12461,High School,Professional
YBI12462,High School,Professional
YBI12463,High School,Professional
YBI12464,Graduate,Management
YBI12465,High School,Professional
YBI12466,High School,Professional
YBI12467,High School,Professional
YBI12468,High School,Professional
YBI12469,High School,Self Employeed
YBI12470,Graduate,Management
YBI12471,Graduate,Management
YBI12472,Graduate,Management
YBI12473,Graduate,Management
YBI12474,High School,Professional
YBI12475,High School,Professional
YBI12476,High School,Professional
YBI12477,High School,Professional
YBI12478,High School,Professional
YBI12479,High School,Professional
YBI12480,Graduate,Management
YBI12481,Graduate,Management
YBI12482,Graduate,Management
YBI12483,High School,Professional
YBI12484,High School,Professional
YBI12485,High School,Professional
YBI12486,High School,Professional
YBI12487,High School,Professional
YBI12488,High School,Professional
YBI12489,High School,Professional
YBI12490,High School,Professional
YBI12491,High School,Professional
YBI12492,Graduate,Professional
YBI12493,Graduate,Professional
YBI12494,Graduate,Professional
YBI12495,Graduate,Professional
YBI12496,Graduate,Professional
YBI12497,Graduate,Professional
YBI12498,High School,Self Employeed
YBI12499,High School,Self Employeed
YBI12500,High School,Self Employeed
YBI12501,Graduate,Professional
YBI12502,High School,Self Employeed
YBI12503,High School,Self Employeed
YBI12504,Graduate,Professional
YBI12505,Graduate,Professional
YBI12506,Graduate,Professional
YBI12507,Graduate,Professional
YBI12508,Graduate,Professional
YBI12509,Graduate,Professional
YBI12510,High School,Self Employeed
YBI12511,High School,Self Employeed
YBI12512,High School,Self Employeed
YBI12513,High School,Self Employeed
YBI12514,Graduate,Professional
YBI12515,High School,Self Employeed
YBI12516,High School,Self Employeed
YBI12517,Graduate,Management
YBI12518,High School,Self Employeed
YBI12519,High School,Self Employeed
YBI12520,High School,Self Employeed
YBI12521,High School,Self Employeed
YBI12522,High School,Self Employeed
YBI12523,High School,Self Employeed
YBI12524,High School,Self Employeed
YBI12525,High School,Self Employeed
YBI12526,High School,Self Employeed
YBI12527,High School,Self Employeed
YBI12528,High School,Self Employeed
YBI12529,High School,Office
YBI12530,High School,Self Employeed
YBI12531,High School,Self Employeed
YBI12532,High School,Office
YBI12533,Graduate,Management
YBI12534,High School,Office
YBI12535,High School,Self Employeed
YBI12536,High School,Office
YBI12537,High School,Office
YBI12538,High School,Office
YBI12539,Graduate,Management
YBI12540,Graduate,Management
YBI12541,Graduate,Management
YBI12542,Graduate,Management
YBI12543,Graduate,Management
YBI12544,Graduate,Management
YBI12545,High School,Self Employeed
YBI12546,High School,Self Employeed
YBI12547,High School,Self Employeed
YBI12548,High School,Self Employeed
YBI12549,High School,Self Employeed
YBI12550,High School,Self Employeed
YBI12551,High School,Self Employeed
YBI12552,High School,Self Employeed
YBI12553,High School,Self Employeed
YBI12554,High School,Self Employeed
YBI12555,Graduate,Management
YBI12556,Graduate,Management
YBI12557,Graduate,Management
YBI12558,Graduate,Management
YBI12559,Graduate,Management
YBI12560,Graduate,Management
YBI12561,Graduate,Management
YBI12562,High School,Management
YBI12563,High School,Professional
YBI12564,High School,Professional
YBI12565,High School,Professional
YBI12566,High School,Professional
YBI12567,High School,Professional
YBI12568,High School,Professional
YBI12569,High School,Professional
YBI12570,High School,Professional
YBI12571,High School,Professional
YBI12572,High School,Professional
YBI12573,High School,Professional
YBI12574,High School,Professional
YBI12575,High School,Professional
YBI12576,High School,Professional
YBI12577,High School,Professional
YBI12578,High School,Professional
YBI12579,Graduate,Management
YBI12580,High School,Professional
YBI12581,Graduate,Management
YBI12582,High School,Professional
YBI12583,Graduate,Management
YBI12584,Graduate,Management
YBI12585,High School,Professional
YBI12586,Graduate,Management
YBI12587,Graduate,Management
YBI12588,Graduate,Management
YBI12589,High School,Self Employeed
YBI12590,High School,Professional
YBI12591,High School,Professional
YBI12592,High School,Professional
YBI12593,High School,Professional
YBI12594,High School,Management
YBI12595,High School,Management
YBI12596,High School,Management
YBI12597,High School,Management
YBI12598,High School,Management
YBI12599,High School,Management
YBI12600,High School,Management
YBI12601,High School,Management
YBI12602,High School,Management
YBI12603,High School,Management
YBI12604,High School,Management
YBI12605,High School,Management
YBI12606,High School,Management
YBI12607,High School,Management
YBI12608,Graduate,Professional
YBI12609,Graduate,Professional
YBI12610,Graduate,Professional
YBI12611,Graduate,Professional
YBI12612,Graduate,Professional
YBI12613,Graduate,Professional
YBI12614,Graduate,Professional
YBI12615,Graduate,Professional
YBI12616,Graduate,Professional
YBI12617,Graduate,Professional
YBI12618,High School,Professional
YBI12619,Graduate,Professional
YBI12620,Graduate,Professional
YBI12621,High School,Management
YBI12622,High School,Management
YBI12623,Graduate,Professional
YBI12624,Graduate,Professional
YBI12625,Graduate,Professional
YBI12626,High School,Management
YBI12627,High School,Management
YBI12628,High School,Management
YBI12629,Graduate,Professional
YBI12630,High School,Professional
YBI12631,High School,Professional
YBI12632,High School,Management
YBI12633,High School,Professional
YBI12634,High School,Professional
YBI12635,High School,Professional
YBI12636,High School,Professional
YBI12637,Graduate,Management
YBI12638,Graduate,Management
YBI12639,Graduate,Management
YBI12640,Graduate,Management
YBI12641,Graduate,Management
YBI12642,Graduate,Management
YBI12643,Graduate,Management
YBI12644,Graduate,Management
YBI12645,Graduate,Management
YBI12646,Graduate,Management
YBI12647,Graduate,Management
YBI12648,Graduate,Management
YBI12649,Graduate,Management
YBI12650,Graduate,Management
YBI12651,Graduate,Management
YBI12652,Graduate,Management
YBI12653,Graduate,Management
YBI12654,Graduate,Management
YBI12655,High School,Office
YBI12656,High School,Office
YBI12657,High School,Professional
YBI12658,High School,Professional
YBI12659,High School,Office
YBI12660,High School,Office
YBI12661,High School,Office
YBI12662,High School,Office
YBI12663,High School,Self Employeed
YBI12664,High School,Self Employeed
YBI12665,High School,Self Employeed
YBI12666,High School,Self Employeed
YBI12667,High School,Self Employeed
YBI12668,High School,Self Employeed
YBI12669,High School,Professional
YBI12670,High School,Professional
YBI12671,High School,Professional
YBI12672,High School,Professional
YBI12673,High School,Professional
YBI12674,Graduate,Management
YBI12675,Graduate,Management
YBI12676,Graduate,Management
YBI12677,Graduate,Management
YBI12678,High School,Professional
YBI12679,Graduate,Management
YBI12680,Graduate,Management
YBI12681,Graduate,Management
YBI12682,Graduate,Management
YBI12683,Graduate,Management
YBI12684,High School,Professional
YBI12685,High School,Professional
YBI12686,High School,Professional
YBI12687,High School,Self Employeed
YBI12688,High School,Professional
YBI12689,High School,Professional
YBI12690,High School,Professional
YBI12691,High School,Professional
YBI12692,High School,Professional
YBI12693,High School,Self Employeed
YBI12694,High School,Professional
YBI12695,High School,Professional
YBI12696,High School,Professional
YBI12697,High School,Professional
YBI12698,High School,Professional
YBI12699,High School,Professional
YBI12700,High School,Professional
YBI12701,High School,Professional
YBI12702,High School,Professional
YBI12703,High School,Professional
YBI12704,High School,Professional
YBI12705,High School,Professional
YBI12706,High School,Professional
YBI12707,High School,Professional
YBI12708,High School,Self Employeed
YBI12709,High School,Self Employeed
YBI12710,High School,Self Employeed
YBI12711,High School,Factory
YBI12712,High School,Factory
YBI12713,High School,Factory
YBI12714,High School,Factory
YBI12715,High School,Factory
YBI12716,High School,Office
YBI12717,High School,Factory
YBI12718,Graduate,Self Employeed
YBI12719,Graduate,Self Employeed
YBI12720,Graduate,Self Employeed
YBI12721,High School,Factory
YBI12722,High School,Factory
YBI12723,High School,Factory
YBI12724,High School,Factory
YBI12725,High School,Factory
YBI12726,Graduate,Self Employeed
YBI12727,Graduate,Self Employeed
YBI12728,Graduate,Self Employeed
YBI12729,High School,Factory
YBI12730,High School,Factory
YBI12731,Graduate,Self Employeed
YBI12732,High School,Office
YBI12733,High School,Office
YBI12734,High School,Office
YBI12735,High School,Factory
YBI12736,High School,Factory
YBI12737,High School,Factory
YBI12738,High School,Factory
YBI12739,High School,Factory
YBI12740,High School,Factory
YBI12741,High School,Factory
YBI12742,High School,Factory
YBI12743,High School,Office
YBI12744,High School,Office
YBI12745,High School,Office
YBI12746,High School,Factory
YBI12747,High School,Office
YBI12748,High School,Office
YBI12749,High School,Office
YBI12750,High School,Office
YBI12751,Graduate,Self Employeed
YBI12752,Graduate,Self Employeed
YBI12753,High School,Factory
YBI12754,High School,Office
YBI12755,High School,Office
YBI12756,High School,Office
YBI12757,High School,Office
YBI12758,High School,Office
YBI12759,High School,Office
YBI12760,High School,Office
YBI12761,High School,Office
YBI12762,High School,Office
YBI12763,High School,Office
YBI12764,High School,Office
YBI12765,High School,Self Employeed
YBI12766,High School,Office
YBI12767,High School,Office
YBI12768,High School,Office
YBI12769,High School,Office
YBI12770,High School,Office
YBI12771,High School,Self Employeed
YBI12772,High School,Self Employeed
YBI12773,High School,Self Employeed
YBI12774,High School,Office
YBI12775,High School,Office
YBI12776,High School,Office
YBI12777,High School,Office
YBI12778,High School,Office
YBI12779,High School,Office
YBI12780,High School,Office
YBI12781,High School,Office
YBI12782,High School,Office
YBI12783,High School,Office
YBI12784,High School,Office
YBI12785,Graduate,Self Employeed
YBI12786,Graduate,Self Employeed
YBI12787,Graduate,Self Employeed
YBI12788,Graduate,Self Employeed
YBI12789,Graduate,Self Employeed
YBI12790,Graduate,Self Employeed
YBI12791,Graduate,Self Employeed
YBI12792,Graduate,Self Employeed
YBI12793,Graduate,Self Employeed
YBI12794,Graduate,Self Employeed
YBI12795,Graduate,Self Employeed
YBI12796,Graduate,Self Employeed
YBI12797,Graduate,Self Employeed
YBI12798,Graduate,Self Employeed
YBI12799,Graduate,Self Employeed
YBI12800,Graduate,Self Employeed
YBI12801,Graduate,Self Employeed
YBI12802,Graduate,Professional
YBI12803,Graduate,Professional
YBI12804,Graduate,Self Employeed
YBI12805,Graduate,Self Employeed
YBI12806,Graduate,Self Employeed
YBI12807,Graduate,Self Employeed
YBI12808,Graduate,Self Employeed
YBI12809,Graduate,Professional
YBI12810,Graduate,Self Employeed
YBI12811,Graduate,Self Employeed
YBI12812,Graduate,Self Employeed
YBI12813,Graduate,Self Employeed
YBI12814,Graduate,Self Employeed
YBI12815,Graduate,Professional
YBI12816,Graduate,Professional
YBI12817,Graduate,Professional
YBI12818,Graduate,Professional
YBI12819,Graduate,Professional
YBI12820,Graduate,Professional
YBI12821,Graduate,Professional
YBI12822,Graduate,Professional
YBI12823,Graduate,Professional
YBI12824,Graduate,Self Employeed
YBI12825,Graduate,Self Employeed
YBI12826,Graduate,Self Employeed
YBI12827,Graduate,Self Employeed
YBI12828,High School,Self Employeed
YBI12829,Graduate,Professional
YBI12830,Graduate,Professional
YBI12831,Graduate,Professional
YBI12832,Graduate,Professional
YBI12833,Graduate,Professional
YBI12834,Graduate,Professional
YBI12835,Graduate,Professional
YBI12836,Graduate,Professional
YBI12837,Graduate,Professional
YBI12838,Graduate,Professional
YBI12839,Graduate,Professional
YBI12840,Graduate,Self Employeed
YBI12841,Graduate,Self Employeed
YBI12842,Graduate,Self Employeed
YBI12843,Graduate,Professional
YBI12844,Graduate,Professional
YBI12845,Graduate,Professional
YBI12846,Graduate,Professional
YBI12847,Graduate,Professional
YBI12848,Graduate,Professional
YBI12849,Graduate,Professional
YBI12850,Graduate,Professional
YBI12851,Graduate,Professional
YBI12852,Graduate,Professional
YBI12853,Graduate,Professional
YBI12854,Graduate,Self Employeed
YBI12855,Graduate,Self Employeed
YBI12856,Graduate,Self Employeed
YBI12857,Graduate,Self Employeed
YBI12858,Graduate,Self Employeed
YBI12859,Graduate,Self Employeed
YBI12860,Graduate,Self Employeed
YBI12861,Graduate,Professional
YBI12862,Graduate,Professional
YBI12863,High School,Factory
YBI12864,High School,Factory
YBI12865,High School,Factory
YBI12866,High School,Factory
YBI12867,Graduate,Office
YBI12868,Graduate,Office
YBI12869,Graduate,Office
