CustID,Age,Gender,City,AccountType,Balance,LoanAmt,EMI,Default
3027,47,F,Ambattur,Savings,306342.9,276076.15,13797.13,No
3028,25,F,Panipat,Savings,187109.83,700671.97,23582.69,Yes
3029,43,F,Katni,Current,403518.86,867871.31,35220.47,No
3030,56,M,Ambarnath,Savings,87150.54,163965.78,9570.47,No
3031,18,F,Vellore,Current,381995.13,3202.32,4559.65,No
3032,61,F,Bhilwara,Loan,273174.68,136975.67,1451.74,No
3033,33,F,Rourkela,Current,286625.56,258043.43,19890.94,Yes
3034,61,F,Jehanabad,Loan,379160.68,205832.03,2619.07,No
3035,35,M,Kharagpur,Savings,96804.95,91006.52,30922.45,No
3036,28,M,Gulbarga,Current,362798.33,581679.04,18760.87,Yes
3037,26,M,Jhansi,Current,491171.24,40336.41,16803.07,Yes
3038,42,F,Bhubaneswar,Loan,216182.33,965493.61,23820.86,No
3039,32,F,Satara,Savings,482876.7,758543.85,36917.02,No
3040,38,M,Surat,Loan,302450.52,186089.28,35866.14,Yes
3041,61,F,Jodhpur,Current,347648.16,468033.24,47962.1,No
3042,62,M,Bettiah,Savings,225250.6,388807.27,46455.06,No
3043,34,F,Bhimavaram,Loan,197943.49,824830.51,20923.83,No
3044,55,M,Ajmer,Current,180259.61,398765.05,17958.56,Yes
3045,65,F,Vijayanagaram,Loan,340567.63,178130.17,36871.41,No
3046,25,M,Navi Mumbai,Savings,18533.08,703606.82,7029.61,Yes
3047,26,M,Barasat,Current,420388.7,166272.07,38600.63,Yes
3048,57,M,Kolhapur,Loan,221767.76,807546.25,31363.28,No
3049,26,F,Kamarhati,Savings,446988.99,137468.98,25517.07,No
3050,38,F,Hosur,Savings,358098.17,497641.87,36879.01,No
3051,26,M,Madhyamgram,Current,425716.35,464577.35,40410.83,Yes
3052,64,M,Eluru,Current,411917.5,624519.57,40076.8,Yes
3053,50,M,Narasaraopet,Savings,112393.45,300500.49,22889.13,Yes
3054,31,F,Sonipat,Current,236504.4,357699.01,46682.65,No
3055,54,F,Bidhannagar,Current,448509.64,563560.52,6955.54,No
3056,41,F,Belgaum,Current,316854.05,33950.1,7324.96,Yes
3057,50,F,Vadodara,Savings,410447.19,993637.71,29226.81,Yes
3058,59,M,Patna,Current,133043.4,578438.17,23684.27,Yes
3059,65,F,Ludhiana,Current,11089.85,462295.48,5682.2,No
3060,36,M,Deoghar,Current,37877.42,70124.53,9954.56,Yes
3061,59,M,Fatehpur,Savings,179460.77,128907.92,114.49,No
3062,32,M,Jalandhar,Savings,378254.8,700349.31,35382.59,Yes
3063,26,M,Jalandhar,Loan,404167.09,667134.65,13655.74,Yes
3064,48,M,Thrissur,Current,43709.06,863703.04,77.59,Yes
3065,50,M,Navi Mumbai,Savings,378067.53,686266.42,35225.23,Yes
3066,31,F,Jamalpur,Loan,158648.37,319950.81,26798.82,Yes
3067,41,F,Jhansi,Savings,68045.79,557791.42,36409.39,No
3068,62,M,Dibrugarh,Savings,417797.54,660972.28,47065.63,Yes
3069,43,M,Raichur,Current,167266.55,793416.61,22346.58,No
3070,34,F,Guwahati,Current,181587.35,77131.3,47487.0,No
3071,29,F,Tenali,Current,320529.71,973980.04,24316.47,Yes
3072,62,M,Pune,Current,355868.29,606334.9,1165.39,Yes
3073,56,M,Karnal,Loan,28554.59,947731.75,497.32,No
3074,44,M,Motihari,Current,280660.28,844243.24,15647.03,No
3075,53,F,Serampore,Current,156786.32,85463.66,30956.27,Yes
3076,44,M,Sonipat,Savings,77972.39,464408.51,12536.9,No
3077,59,F,Hubli–Dharwad,Current,117928.87,541333.8,42350.31,Yes
3078,39,F,Muzaffarpur,Loan,242815.27,1575.68,33614.62,No
3079,64,M,Singrauli,Savings,138496.53,677142.9,24909.64,Yes
3080,21,F,Srikakulam,Savings,415708.14,175874.81,42904.69,No
3081,34,M,Jaipur,Current,326722.86,860453.04,3615.14,No
3082,64,F,Ambarnath,Loan,39786.27,108063.43,2607.66,Yes
3083,35,F,Amroha,Current,45720.29,295843.0,46084.48,No
3084,22,F,Chandrapur,Savings,235068.11,657402.45,2825.51,No
3085,39,M,Berhampore,Loan,325627.52,918718.74,6656.76,Yes
3086,45,M,Kota,Loan,99248.36,387086.8,14076.42,Yes
3087,20,F,Ajmer,Savings,456067.87,295561.0,24033.48,No
3088,48,M,Hospet,Current,460102.82,673486.49,41742.95,No
3089,47,M,Dharmavaram,Current,260353.71,769673.15,40233.85,Yes
3090,20,F,Ramgarh,Loan,337845.35,973947.19,16514.07,No
3091,42,F,Ramgarh,Loan,267766.4,126133.48,22712.29,No
3092,18,M,Satna,Current,223720.98,236865.7,1480.33,Yes
3093,19,M,Durgapur,Loan,117058.86,991283.16,16243.37,Yes
3094,35,F,Rampur,Current,337381.16,704582.57,44328.03,No
3095,34,M,Deoghar,Loan,453809.45,1956.26,10554.58,No
3096,20,M,Coimbatore,Current,212438.2,208821.96,6078.21,Yes
3097,28,F,Cuttack,Loan,292568.47,205452.95,11874.64,Yes
3098,19,M,Deoghar,Current,189621.17,430009.33,8479.65,No
3099,61,M,Bokaro,Loan,224747.3,96514.95,37714.01,No
3100,24,M,Phagwara,Savings,442664.1,279576.6,19931.98,No
3101,60,F,Udupi,Savings,279153.21,939193.37,12964.9,Yes
3102,30,M,Sri Ganganagar,Current,327464.73,611842.52,33671.84,Yes
3103,24,M,Saharsa,Savings,181291.21,530833.95,333.44,Yes
3104,21,F,Katni,Current,321016.83,954832.32,49429.6,No
3105,47,M,Bhatpara,Loan,138983.1,397387.44,39970.66,Yes
3106,53,M,Mangalore,Loan,156343.79,403661.39,40273.99,Yes
3107,40,M,Orai,Loan,276635.96,6738.83,37104.84,No
3108,49,M,Hindupur,Loan,409043.34,900413.85,48623.23,No
3109,22,M,Nadiad,Loan,394369.72,691483.21,963.58,No
3110,60,F,Jaunpur,Savings,137109.82,608763.66,24137.38,No
3111,31,F,Sambhal,Current,67693.79,408582.62,46121.92,Yes
3112,31,F,Vijayawada,Current,146883.87,332650.7,35054.77,No
3113,61,F,Junagadh,Current,488953.9,795683.78,19577.42,No
3114,55,F,Karawal Nagar,Current,85553.74,40452.79,19173.97,Yes
3115,37,M,Aurangabad,Loan,47125.14,599326.12,29449.19,Yes
3116,27,F,Phagwara,Current,283128.32,73105.25,7542.65,Yes
3117,57,F,Kulti,Current,389498.91,811392.6,4730.3,Yes
3118,35,F,Danapur,Savings,473500.95,841893.58,15865.97,No
3119,33,M,Dehradun,Current,142613.29,806413.72,5747.24,No
3120,46,F,Serampore,Current,232105.87,640380.98,23949.98,Yes
3121,45,M,Ahmednagar,Loan,148762.56,881377.16,15849.7,No
3122,30,M,Amritsar,Savings,480672.7,655896.73,13031.99,No
3123,29,M,Khandwa,Current,460619.77,749237.78,47324.83,No
3124,61,M,Kumbakonam,Loan,68524.35,358016.26,7613.79,Yes
3125,48,M,Morena,Savings,123716.0,268596.2,23150.81,No
3126,58,M,Silchar,Loan,129888.84,61501.92,34751.62,No
3127,42,F,Jaipur,Savings,20688.18,968337.77,38971.41,Yes
3128,49,M,Hospet,Current,482904.27,695249.32,3020.96,No
3129,40,M,Bulandshahr,Current,192214.25,829078.74,40459.04,No
3130,38,F,Hubli–Dharwad,Loan,321349.68,472019.66,37745.03,Yes
3131,21,M,Jodhpur,Savings,433187.57,852861.66,1609.51,Yes
3132,31,M,Kirari Suleman Nagar,Current,444040.33,15950.0,38914.55,No
3133,57,F,Rohtak,Savings,468521.98,87072.59,31920.61,No
3134,40,M,Dindigul,Current,384068.45,144581.14,35536.8,No
3135,38,M,Nagaon,Savings,379736.78,324421.02,8179.82,No
3136,51,M,Jehanabad,Savings,77847.16,152045.74,46755.43,No
3137,37,F,Ulhasnagar,Savings,481821.85,785406.06,26377.62,Yes
3138,64,M,Bikaner,Savings,170351.2,11587.84,13621.92,Yes
3139,63,M,Bhubaneswar,Savings,434960.11,735944.26,10506.49,No
3140,31,M,Nashik,Loan,335308.07,62353.13,2797.79,No
3141,53,M,Bhilai,Savings,370407.88,809727.27,44456.64,Yes
3142,24,F,Kumbakonam,Loan,396425.81,442837.13,28574.31,Yes
3143,63,M,Tadepalligudem,Current,325436.3,899471.88,22781.08,No
3144,60,M,Anantapur,Current,131578.37,848756.58,45854.96,No
3145,55,M,Suryapet,Current,159849.68,293624.72,21981.21,Yes
3146,64,M,Miryalaguda,Loan,210416.18,643679.18,46323.22,No
3147,50,M,Gaya,Loan,496673.89,671577.4,38547.85,No
3148,37,M,Khammam,Current,331920.07,515628.99,28601.51,No
3149,37,F,Bellary,Loan,94063.94,389667.04,7840.5,Yes
3150,46,F,Junagadh,Current,80727.92,846934.39,34486.01,No
3151,39,F,Loni,Savings,23989.91,613709.66,29614.46,No
3152,22,F,Tadepalligudem,Current,234055.78,44061.64,47325.29,Yes
3153,57,M,Mira-Bhayandar,Loan,286839.82,71179.12,1698.26,No
3154,30,M,Hosur,Savings,454654.23,207430.9,3890.53,No
3155,53,F,Uluberia,Loan,390899.64,229960.99,21620.56,No
3156,21,M,Tadipatri,Loan,6502.52,137186.24,20187.16,No
3157,28,F,Jabalpur,Savings,223742.47,8817.64,28174.03,No
3158,64,F,Naihati,Loan,248824.49,311008.15,31595.57,No
3159,44,F,Noida,Savings,224351.46,225876.7,24806.94,No
3160,51,M,Ludhiana,Savings,6198.7,352119.39,29307.21,No
3161,50,M,Orai,Savings,109501.52,861302.77,38388.41,Yes
3162,20,F,Jabalpur,Loan,413650.54,318386.63,7329.88,Yes
3163,19,F,Amroha,Savings,10952.67,689248.25,6566.47,Yes
3164,56,F,Meerut,Current,475299.48,597661.02,31806.42,Yes
3165,59,F,Mangalore,Loan,448179.7,281465.32,27892.24,No
3166,61,M,Ghaziabad,Loan,175767.31,526917.98,33369.37,No
3167,29,F,Jalgaon,Savings,101608.69,892521.51,6420.6,Yes
3168,28,M,Meerut,Savings,467313.77,428471.74,6218.33,No
3169,19,F,Satna,Savings,193115.9,376612.14,3108.21,No
3170,57,F,Jehanabad,Current,476392.91,994279.02,9337.12,No
3171,30,F,Phusro,Current,471988.86,233900.74,8049.3,No
3172,35,M,Dhule,Loan,188495.73,761925.6,26042.64,Yes
3173,28,F,Patiala,Current,126340.16,232493.56,42690.45,Yes
3174,43,F,Jalna,Loan,464961.36,701435.04,46208.42,Yes
3175,31,F,Udaipur,Savings,96425.57,248734.28,13367.85,No
3176,61,M,Gangtok,Loan,444347.0,585693.89,28160.35,No
3177,65,M,Bareilly,Savings,259044.71,634864.76,26280.46,No
3178,54,F,Motihari,Savings,490755.69,400076.17,41843.11,Yes
3179,40,F,Ratlam,Current,396564.24,589436.03,10327.59,Yes
3180,63,M,Aurangabad,Current,214151.98,711103.92,43803.59,Yes
3181,25,F,Chittoor,Current,434967.24,365079.79,13736.93,No
3182,43,F,Morena,Loan,289001.09,18647.38,18608.07,No
3183,24,F,Hosur,Savings,53112.54,170474.09,45702.98,Yes
3184,43,F,Raipur,Savings,230016.59,207886.24,6354.22,No
3185,40,M,Etawah,Savings,175560.93,688612.2,21956.27,Yes
3186,64,M,Gandhinagar,Current,460856.93,851059.84,6651.86,No
3187,35,F,Pali,Savings,427703.77,875678.11,40532.08,No
3188,47,F,Nandyal,Savings,285856.73,343270.36,32388.74,No
3189,27,F,Etawah,Current,459823.77,277726.15,25289.48,No
3190,62,F,Sri Ganganagar,Current,297143.71,68955.39,10959.98,No
3191,54,M,Ludhiana,Current,275391.31,816621.68,4285.35,Yes
3192,45,M,Tiruppur,Savings,191592.54,826938.91,483.62,No
3193,23,F,Madanapalle,Loan,492278.12,215207.94,26234.22,Yes
3194,20,F,Shahjahanpur,Current,328341.06,232568.74,14196.92,Yes
3195,31,F,Madhyamgram,Current,182770.39,353240.37,14314.55,Yes
3196,58,M,Karaikudi,Current,233757.9,990292.45,3323.13,Yes
3197,19,F,Thanjavur,Savings,93235.66,677331.49,33986.57,Yes
3198,55,F,Kadapa,Savings,388720.2,445453.79,21874.61,No
3199,25,M,Amritsar,Loan,426295.21,495269.9,15395.91,No
3200,20,M,Chinsurah,Loan,471002.9,720193.07,42001.48,No
3201,32,M,Bahraich,Current,302277.4,520756.24,7127.96,No
3202,65,M,Shivpuri,Current,204555.41,8702.82,43191.85,Yes
3203,18,M,Tiruvottiyur,Current,28729.75,306194.09,45431.44,No
3204,44,F,Chapra,Loan,81604.42,348774.72,43159.59,No
3205,23,M,Satara,Savings,217907.29,592860.36,22323.74,No
3206,36,F,Jamalpur,Current,277706.86,558021.66,34699.92,Yes
3207,32,M,Ulhasnagar,Loan,366917.26,770494.26,17282.5,Yes
3208,52,M,Jalandhar,Current,412864.37,662314.62,48476.21,Yes
3209,63,F,Miryalaguda,Current,309129.95,256537.84,44143.05,Yes
3210,47,F,Ozhukarai,Current,448245.84,342628.42,13999.72,Yes
3211,53,F,Medininagar,Current,6732.52,714782.68,13203.96,No
3212,19,F,Giridih,Loan,136343.33,697356.34,47873.66,No
3213,36,M,Sonipat,Savings,146953.97,767965.63,30560.7,Yes
3214,57,F,Ramagundam,Savings,365659.38,846347.0,22254.48,No
3215,49,F,Patiala,Savings,224528.34,145888.05,12136.65,No
3216,45,M,Nangloi Jat,Loan,184892.52,340638.03,45541.3,Yes
3217,32,M,Chandrapur,Savings,329432.29,941348.21,21248.98,No
3218,20,F,Rohtak,Current,150421.37,563807.8,13751.45,No
3219,34,F,Bally,Loan,329736.46,442488.39,41723.53,No
3220,32,F,Bikaner,Current,64117.06,381050.45,22217.75,Yes
3221,64,F,Rajahmundry,Loan,215244.33,354585.78,830.18,Yes
3222,31,M,Pallavaram,Savings,185093.14,773179.09,22955.79,Yes
3223,53,F,Navi Mumbai,Current,392556.34,863616.28,21570.86,Yes
3224,18,F,Gopalpur,Current,356091.95,937641.96,40232.47,Yes
3225,20,F,Kadapa,Savings,95863.55,339851.4,20326.01,No
3226,48,M,Siliguri,Savings,38912.92,710233.13,25386.26,Yes
3227,57,F,Sasaram,Current,62787.06,741809.31,34421.8,Yes
3228,62,M,Bihar Sharif,Loan,322665.19,56623.42,17615.64,Yes
3229,24,M,Kirari Suleman Nagar,Savings,496181.2,237767.71,26089.04,Yes
3230,59,F,Tiruvottiyur,Loan,120435.29,242164.91,5953.25,No
3231,18,F,Mysore,Savings,444812.89,413114.67,27664.53,No
3232,37,F,Aurangabad,Loan,418012.89,482009.65,26636.25,Yes
3233,59,F,Erode,Loan,63319.9,158803.36,41672.07,Yes
3234,26,F,Madhyamgram,Loan,259341.26,609433.74,41366.3,No
3235,64,M,Bathinda,Current,266475.38,527798.21,16700.52,Yes
3236,47,M,Pudukkottai,Loan,203026.16,948374.56,35998.71,No
3237,46,M,Bareilly,Savings,364232.61,412682.77,14489.9,Yes
3238,18,M,Kulti,Loan,290421.82,76159.96,6434.11,No
3239,42,F,Hosur,Loan,47251.47,630582.46,148.2,Yes
3240,40,M,Jabalpur,Loan,423585.97,215947.21,27293.35,Yes
3241,46,M,Uluberia,Current,250473.33,445941.03,8943.57,Yes
3242,36,F,Bhimavaram,Savings,55739.4,833646.51,11496.18,Yes
3243,28,M,Etawah,Loan,455481.14,436631.52,490.73,No
3244,42,M,Rajpur Sonarpur,Current,223668.61,327412.31,15212.13,No
3245,18,M,Buxar,Savings,403181.35,277865.1,11996.77,Yes
3246,39,M,Bhatpara,Loan,214120.91,578041.61,43525.52,Yes
3247,26,F,Rajahmundry,Current,256112.78,50720.78,2567.26,No
3248,39,F,Muzaffarpur,Loan,90789.85,935858.7,36833.12,Yes
3249,55,F,New Delhi,Loan,203644.85,248187.42,391.46,No
3250,48,F,Singrauli,Savings,16707.81,889517.76,36734.1,No
3251,28,M,Rampur,Loan,75674.72,214046.08,13695.27,No
3252,22,M,Adoni,Savings,417279.29,976750.6,23587.08,No
3253,51,M,Ujjain,Loan,467972.52,892785.9,40700.16,Yes
3254,44,F,Gulbarga,Savings,147034.91,956496.65,16179.03,Yes
3255,47,M,Hazaribagh,Current,57850.32,617942.72,12712.73,No
3256,60,M,Karimnagar,Savings,70842.09,215077.98,28915.96,Yes
3257,36,F,Morena,Loan,246362.15,767382.47,43779.59,Yes
3258,28,M,Aurangabad,Current,323024.39,138903.09,29192.11,Yes
3259,26,M,Bidar,Current,488681.32,993327.34,34934.86,No
3260,54,M,Ichalkaranji,Savings,238669.15,803236.1,12074.85,Yes
3261,28,F,Karawal Nagar,Current,94215.55,346891.7,12787.35,Yes
3262,52,F,Navi Mumbai,Current,188933.95,166267.65,12294.69,Yes
3263,31,M,Haldia,Current,410342.59,23292.11,37614.64,Yes
3264,65,F,Bhavnagar,Loan,408180.19,867545.86,6687.55,Yes
3265,42,F,Thane,Savings,487274.06,676273.87,34558.7,Yes
3266,22,F,Pimpri-Chinchwad,Savings,479088.32,315682.08,13195.96,Yes
3267,63,F,Gurgaon,Current,60478.91,143131.99,31215.13,No
3268,56,F,Raebareli,Current,408653.32,48247.0,43508.06,Yes
3269,61,F,Surendranagar Dudhrej,Loan,17912.55,382279.78,16496.88,No
3270,35,M,Yamunanagar,Loan,467634.66,103288.64,44074.25,No
3271,63,M,Kota,Savings,246627.99,493653.37,43414.78,Yes
3272,42,M,Mathura,Savings,319870.72,688924.68,16604.24,Yes
3273,56,F,Anantapuram,Loan,1521.83,754459.67,41043.08,Yes
3274,51,F,Faridabad,Current,59049.81,516794.9,23001.79,No
3275,55,F,Raiganj,Savings,498386.59,326864.56,38406.36,No
3276,38,F,Madanapalle,Loan,4587.91,865398.12,6887.7,Yes
3277,41,F,Kozhikode,Savings,393753.06,261219.06,37474.84,No
3278,39,M,Nizamabad,Current,305129.5,206821.16,35598.17,No
3279,25,F,Patna,Savings,18983.52,431029.52,10127.59,No
3280,65,M,Hazaribagh,Savings,229943.05,664288.07,46437.75,Yes
3281,27,F,Proddatur,Current,141312.91,104354.53,7838.51,Yes
3282,19,M,Gulbarga,Current,416826.33,34087.33,43082.85,No
3283,59,F,Nangloi Jat,Loan,484065.15,139675.7,2637.81,No
3284,44,F,Aurangabad,Current,401975.36,9795.57,9300.84,No
3285,25,M,Howrah,Loan,486369.88,368082.57,3919.9,No
3286,19,M,Meerut,Current,464393.01,651302.11,45999.31,Yes
3287,59,M,Bellary,Loan,281890.09,541263.72,16513.68,Yes
3288,62,M,Hajipur,Current,28600.86,82242.16,28381.65,No
3289,20,M,South Dumdum,Current,148263.94,261037.14,9295.57,No
3290,28,M,Bellary,Current,479827.6,911911.92,30895.45,Yes
3291,37,F,Bhind,Savings,343947.01,500611.84,11.4,Yes
3292,48,F,Amritsar,Loan,173793.87,381634.19,16969.4,No
3293,62,F,South Dumdum,Savings,178857.37,358754.0,47219.7,Yes
3294,37,M,Karnal,Loan,210259.12,966407.69,37981.07,No
3295,31,M,Aurangabad,Savings,447527.56,394963.91,9175.11,No
3296,27,F,Mango,Savings,285977.33,54139.17,19268.76,Yes
3297,60,F,Thane,Current,363821.4,130395.45,16991.29,No
3298,62,M,Dewas,Savings,6179.23,59113.04,32619.2,Yes
3299,45,M,Akola,Loan,15418.45,551546.11,26234.15,Yes
3300,49,F,Ramgarh,Loan,158194.63,782828.8,731.5,Yes
3301,45,M,Dharmavaram,Loan,345185.75,241032.0,32985.98,No
3302,49,F,Panvel,Savings,167265.05,522837.65,17388.91,Yes
3303,64,M,Darbhanga,Current,109356.86,604498.26,630.68,No
3304,26,M,Parbhani,Loan,142359.32,291411.41,41875.54,Yes
3305,60,M,Gulbarga,Loan,428395.81,3784.75,4395.6,Yes
3306,26,M,Gandhidham,Savings,310800.7,534720.04,11138.27,Yes
3307,45,F,Erode,Loan,316167.19,392545.46,39642.4,Yes
3308,19,M,Shivpuri,Loan,258354.67,939631.47,15674.14,No
3309,57,F,Pallavaram,Savings,252342.83,196957.68,23179.76,Yes
3310,48,M,Vijayawada,Current,47897.5,231745.61,41047.7,No
3311,49,M,Bokaro,Current,123989.35,43437.36,44490.74,No
3312,25,M,Buxar,Current,354465.53,683610.79,48536.8,No
3313,54,F,New Delhi,Loan,240867.96,950892.39,32429.79,No
3314,50,F,Madanapalle,Loan,354566.3,130655.97,10274.47,No
3315,33,M,Kochi,Current,130545.05,556246.77,3524.77,No
3316,35,M,Dehri,Current,209638.5,834848.88,26559.12,No
3317,38,M,Vadodara,Savings,98977.85,528316.62,30228.5,Yes
3318,38,F,Bijapur,Current,348913.64,853568.13,32054.35,No
3319,57,F,Begusarai,Savings,198788.26,651229.78,46847.25,Yes
3320,36,F,Bulandshahr,Current,364769.99,392467.18,26718.6,Yes
3321,23,F,Kurnool,Savings,450172.13,353159.66,14820.63,No
3322,56,F,Kumbakonam,Savings,249935.73,658491.95,43793.55,No
3323,50,M,Jalgaon,Savings,429906.18,508870.36,3367.32,No
3324,45,F,Miryalaguda,Current,309210.77,323355.68,44292.59,Yes
3325,19,F,North Dumdum,Loan,479937.71,358881.82,14892.02,Yes
3326,34,M,Bhopal,Loan,396677.07,855499.11,41638.19,No
3327,22,F,Durgapur,Savings,226571.18,228394.27,11586.24,No
3328,39,M,Buxar,Current,111231.77,939628.91,22364.67,No
3329,37,M,Sultan Pur Majra,Current,224329.97,852612.08,22384.49,Yes
3330,58,M,Dhanbad,Savings,197779.87,403682.01,40602.55,No
3331,53,M,Asansol,Savings,82190.05,724718.82,24066.56,No
3332,58,M,Bhilwara,Savings,333199.64,531437.25,37397.16,Yes
3333,45,M,Dehri,Current,311365.95,64553.58,13959.37,Yes
3334,38,F,Haldia,Current,344340.33,382520.87,17099.74,No
3335,20,M,Parbhani,Loan,445354.91,827246.69,9486.64,No
3336,47,M,Vellore,Loan,130741.16,139839.5,14520.31,No
3337,20,F,Ozhukarai,Loan,448945.36,141083.58,8692.14,No
3338,64,M,Mira-Bhayandar,Loan,101874.77,433282.36,21120.46,Yes
3339,53,M,Karaikudi,Loan,99990.01,483364.53,45469.45,No
3340,63,M,Vadodara,Current,122654.94,71391.46,30303.61,No
3341,25,M,Gandhinagar,Savings,201040.5,115190.38,1657.4,Yes
3342,21,F,Dhule,Current,325793.55,548069.56,33887.97,No
3343,58,F,Rajahmundry,Current,433549.41,511461.71,34283.1,Yes
3344,47,M,Anand,Savings,221518.0,405824.72,1457.54,No
3345,37,M,Sirsa,Current,387585.98,382417.47,42511.91,Yes
3346,29,F,Guntur,Loan,344433.12,564571.98,16747.62,No
3347,19,F,Asansol,Loan,414674.91,648289.96,33005.46,No
3348,36,F,Nagercoil,Current,446072.03,235804.88,12890.49,No
3349,20,M,Madanapalle,Loan,100708.07,318838.74,7727.97,No
3350,49,F,Satna,Savings,290797.54,623033.33,9578.44,No
3351,30,M,Hubli–Dharwad,Loan,376387.32,631436.34,3378.41,No
3352,34,F,Uluberia,Current,220564.86,532819.99,13101.68,Yes
3353,35,M,Serampore,Current,182572.97,600683.65,4165.59,No
3354,38,M,Narasaraopet,Loan,128747.61,429912.65,16371.34,No
3355,53,F,Tiruvottiyur,Current,84931.28,329062.79,2532.65,No
3356,18,F,Muzaffarpur,Savings,115324.38,348028.07,46282.17,No
3357,44,M,Kamarhati,Current,69399.6,658932.6,11287.51,No
3358,27,M,Mahbubnagar,Loan,17222.06,744477.15,42086.22,Yes
3359,38,F,Tezpur,Loan,45524.28,816526.64,21248.54,Yes
3360,19,M,Gwalior,Loan,15856.9,553300.44,15493.16,Yes
3361,22,F,Bulandshahr,Savings,216747.1,292127.39,4560.7,Yes
3362,26,F,Thane,Loan,450642.73,917048.05,18175.91,Yes
3363,61,M,Uluberia,Current,347933.09,8778.8,18230.42,No
3364,40,M,Ongole,Loan,31207.66,737160.33,8635.54,Yes
3365,38,F,Mau,Loan,491090.11,509848.94,14682.27,No
3366,19,F,Aligarh,Current,52532.6,920292.68,44770.16,No
3367,36,M,Asansol,Loan,205478.37,619676.57,3278.44,Yes
3368,46,F,Haldia,Loan,152475.4,98153.81,49478.49,No
3369,19,M,Tezpur,Loan,255901.2,12359.27,96.29,No
3370,21,F,Jhansi,Current,272192.44,956149.0,36695.95,No
3371,46,F,Vijayawada,Loan,349752.52,945191.88,7085.98,No
3372,22,F,Sasaram,Current,387849.39,366090.48,25855.54,Yes
3373,43,M,Surat,Loan,296333.93,116307.37,36644.24,Yes
3374,19,M,Kumbakonam,Loan,312086.36,213685.29,1321.03,Yes
3375,18,M,Panihati,Savings,245767.33,685213.28,42461.79,No
3376,32,M,Panipat,Loan,37662.06,336416.27,1663.24,Yes
3377,30,M,Rohtak,Loan,223845.53,487103.79,27703.3,No
3378,48,F,Delhi,Loan,112594.78,647277.9,42539.66,No
3379,35,M,Jamnagar,Savings,145639.27,202457.55,48934.29,Yes
3380,63,F,Ongole,Loan,406655.26,112385.51,49680.82,No
3381,32,F,Jamshedpur,Current,66468.29,567405.2,4503.62,Yes
3382,38,M,Gurgaon,Savings,393534.97,767418.99,34151.94,No
3383,43,M,Asansol,Loan,462030.92,2954.53,15679.95,No
3384,24,M,Moradabad,Savings,13503.38,184896.86,38345.97,No
3385,21,M,North Dumdum,Savings,414642.54,160638.68,43860.44,Yes
3386,18,F,Panchkula,Savings,188860.78,999266.66,29882.59,No
3387,32,M,Ghaziabad,Current,70283.84,16405.23,20392.45,Yes
3388,19,M,New Delhi,Loan,343506.39,545752.55,36428.49,Yes
3389,40,F,Tinsukia,Savings,481662.58,481747.23,47016.09,Yes
3390,47,M,Phusro,Savings,43257.39,22658.63,32683.68,Yes
3391,58,M,Satna,Loan,490963.24,629994.3,7134.77,Yes
3392,40,F,Asansol,Current,163098.0,765557.78,13211.87,No
3393,30,F,Phusro,Loan,467980.26,801924.8,15497.26,No
3394,33,F,Agra,Savings,77201.85,529951.14,4028.98,Yes
3395,35,M,Barasat,Savings,452401.98,620362.6,39558.5,No
3396,26,M,Karnal,Savings,4508.28,197271.44,37750.37,No
3397,58,F,Loni,Current,19588.74,726694.64,46662.33,Yes
3398,55,M,Saharsa,Savings,88020.76,360141.86,8916.44,Yes
3399,45,F,Hosur,Loan,73974.66,362540.86,7183.6,Yes
3400,55,M,Bhilai,Savings,369679.42,244703.66,36682.19,Yes
3401,44,M,Rourkela,Current,141502.8,971603.77,39563.91,No
3402,53,F,Medininagar,Current,94267.04,985685.2,147.48,No
3403,50,M,Ahmednagar,Savings,209956.57,944349.68,48732.86,No
3404,33,F,Visakhapatnam,Savings,270199.4,648520.26,35970.89,Yes
3405,20,F,Pallavaram,Current,60344.3,847043.18,12120.52,Yes
3406,21,M,Adoni,Loan,295268.83,368312.22,48050.6,Yes
3407,20,F,Orai,Current,124481.17,959002.38,25221.69,Yes
3408,52,F,Katihar,Current,316241.41,467808.55,40711.59,No
3409,27,F,Haridwar,Savings,152198.71,561915.89,27301.99,Yes
3410,30,F,Faridabad,Savings,80982.43,468554.16,28910.16,No
3411,62,M,Navi Mumbai,Loan,223786.31,958499.89,26275.8,Yes
